index,is_hatespeech,class,text
4076,1,0,our another ud83dudc49great pointnnanytime person leftist terrorist ties law enforcementu2026
4077,1,3,them whites probably look situation like “dance nigger dance”
4078,1,3,going add jew hater bio or gonna go full retard put nazi
4079,1,4,ceo racist sumbag boss sand nigger
4080,1,4,yeah heu2019s basically saying stfu twat
4081,1,3,my mom told hold pee bc would pass went what kind retard logic that
4082,1,3,i got banned calling terf retard apparently okay
4083,1,0,spic ass doesnu2019t make j balvin concert next week imma upset fuck
4084,1,1,dont use tik tok use ching chong
4085,1,3,hes want apology retarded ass ud83eudd23ud83dudc4d
4086,1,4,this cunt huge following ud83eudd2c
4087,1,1,why would put picture cunt
4088,1,1,he’s actually lowkey always that nigger
4089,1,3,quit asking dumb fucking questions salesnnif going ask worlds basic fucking retardu2026
4090,1,3,pls go die u retard gimme kiss u2014
4091,1,1,idgaf potato nigger says
4092,1,5,every comment history faggot that you need 2 look natureu2026
4093,1,3,thats retarded honest
4094,1,0,alrighty fine iu2019ll argue way youu2019re arguing hey listen shitface youu2019re retard doesnu2019t knowu2026
4095,1,4,what absolute waste oxygen twat is you blame media hate itu2019s
4096,1,1,i call ching chong gay shit artwork china
4097,1,1,rap name would lil ching chong tbh
4098,1,1,ce sont des migrants finlandais aveugle
4099,1,1,oh bad ching chong ping ling
4100,1,1,they low life people shithole countries the truth isnu2019t always flowers candy
4101,1,1,thats true supports drivers licenses illegal aliens governors pl…
4102,1,1,i love negro spirituals lol dope new gospel getting played heavy rotation
4103,1,1,ive called spic south hard pass
4104,1,1,well buddy himself he salty low ud83dude02ud83dude02ud83dude02 he let chinaman beat plus channel su2026
4105,1,1,thanks nigger cant wait impending death coming
4106,1,1,this shithole country
4107,1,4,god heu2019s fucking twat
4108,1,1,letu2019s kid ourselves if nonwhite country 99 chance itu2019s third world shithole one vote
4109,1,1,hut dwellers shithole countriesnnwownnud83dude0fud83dude0fud83dude0f
4110,1,5,forgot wish publicly bc im fucking faggot happy birthday brother hope hadu2026
4111,1,3,get see retard tonight ud83cudf8a
4112,1,1,thoughts prayers lol got fired house negro position
4113,1,1,fucking hope chinks get raped fucking faggot wonu2019t exist 12 years u2014 u2018chinku2019
4114,1,1,girls still retarded shit leg take pic
4115,1,3,imagine retarded
4116,1,1,get paid young negro get paid
4117,1,0,u wear sperrys youu2019re fucking faggot sorry buddy
4118,1,4,iu2019ll fucking rip eyes motherfucker iu2019ll bury alive little shit son bitch cunt whore alu2026
4119,1,0,if reading twat adrianbot
4120,1,3,oh shut fuck retard
4121,1,1,time executive order i american citizen want illegal aliens voting ele…
4122,1,3,stop retarded retard
4123,1,0,imagine part race god must put place bc constantly acting collectively retarded
4124,1,1,they might new demographics democrats immigrants adverse gut…
4125,1,4,i shocked wife called lazy twat i walmart yesterday i almost fell motorized scooter
4126,1,0,follow pumpkin spic lattu00e9 walk around block
4127,1,0,could pompous arrogant twat ever run country
4128,1,1,to shithole shithole others countries question toou2753ud83eudd28
4129,1,1,warriors last fta spic
4130,1,5,i think heu2019s selfish twat tbhonesthonest
4131,1,3,think retarded metro already jumping tmobile towers i customer metro cps fu2026
4132,1,1,you negro
4133,1,1,or maybe used spicnni sighed i usually first scene defend deborah bu2026
4134,1,1,fuck piece shit stole insta username go ching chong bong somewhere else
4135,1,3,i cant believe americans voted retard lead country
4136,1,1,i know retarded ask people online i worth live world
4137,1,1,what chinaman said
4138,1,0,i wanna sayu2026 dyke twitter funniest
4139,1,1,nigger faggot
4140,1,1,call ching chong care
4141,1,1,sighed please stop saying ching chong really racist mean put pinky fuck u lolol sigu2026
4142,1,1,neophyte nigger nonsupervisory yet roving
4143,1,1,cus youu2019re mongol ud83dude0a
4144,1,1,oh so depends context geographical area use i thought universal ‘nigger’
4145,1,1,oh stfu weakchinned turtlefaced hypocritical skunk twat
4146,1,0,he probably cry bite pillow demand recount hypocritical twat loses seat next geu2026
4147,1,3,i remember wasnu2019t nothing us itu2019s retarded
4148,1,1,or runaway spic ohhh im sorrry
4149,1,1,havenu2019t seen mudd upset since shithole countries
4150,1,5,master get knees tributenmaster khaled needs cock worshiped slave cuck faggotu2026
4151,1,4,your father dinosaur your mother gave raise ungrateful faggot
4152,1,1,heu2019s cunt
4153,1,0,you idea perpetrated this stop twat
4154,1,5,if use violence spread ideology fucking retard you lost argument hau2026
4155,1,5,using word u201cretardu201d form great way make lose huge amount respect you
4156,1,0,just drives off what twat
4157,1,0,yeah leftist mob never a thing rightist terrorist mob a thing
4158,1,4,i cash assisting hottest fucken dyke today mannnnn i thought gay days bam
4159,1,5,anyways i hate faggot procrastinating
4160,1,0,no apart 5mrncheckmate retard
4161,1,1,oh hell i wish treated kavanaugh way treat illegal aliens
4162,1,3,guy retarded please vote
4163,1,1,the traditional business united states creating shithole countries
4164,1,1,why would leave shithole country hate yet wave fucking flag country march awau2026
4165,1,3,really thought man retarded though ud83dude02
4166,1,3,shut fuck retard
4167,1,0,god machado twat
4168,1,3,sorry retard hoplophobic idiot it assault rifle stands armalite model 15
4169,1,3,call timeout mongoloid ron rivera
4170,1,0,how retard
4171,1,1,legit shithole country
4172,1,3,maybe retarded gun laws usa why civilian need four pistols au2026
4173,1,1,also youre trying blatantly racist least original like im sick hearing “ling ling” “ching chong”…
4174,1,0,sorry i live there he complete leftist nut job you could wrong he wasu2026
4175,1,5,ok faggot
4176,1,5,having lived 90s growing skater using derogatory terms like fag faggot accurately inaccuratelu2026
4177,1,1,so new immigrants one warned us halloween hadn’t quite gone global yet early ‘80s i reme…
4178,1,1,tweeting i save ching chong hashtag クッパ姫
4179,1,1,i also learned teacher school nigger means ignorant person and i held onto bel…
4180,1,1,i think might shithole country disgusted horrible events synagogue
4181,1,5,maddenbishop biggest faggot ever
4182,1,1,french artist saype creates stunning message hope refugees via
4183,1,0,deany smith listening nto song weu2019re singing nweu2019re 5 points front nyou fat ginger cunt nwalkinu2026
4184,1,3,i cant tell bonnie actually retarded shes pretending
4185,1,1,if i see anymore shootings separating immigrants impeached prosecuted i make clear
4186,1,1,1 fear mongering refugees loitering international waters waiting labo…
4187,1,0,yea i see probably posting thing twitter
4188,1,0,fortunately i give fuck think twat featuresu2026
4189,1,1,wait second ching chong
4190,1,1,what speed twat
4191,1,1,hey riotgames i got permabanned yesterday saying ching chong im chinese game i won…
4192,1,1,im brams nigger
4193,1,1,jose masterclass good performance thing wouldve topped jose ddting fucking mongy cu2026
4194,1,1,nigger mayate
4195,1,5,its 4 sleep nigger might sick
4196,1,4,one horrible fucking twat thing
4197,1,1,oh dear mongol hordes sweeping south rape pillage sack capital save us greatu2026
4198,1,1,whats mongoloid
4199,1,1,fuckoff ching chong
4200,1,3,mfu2019s smoking retard pack o
4201,1,0,definition soup taker
4202,1,1,hanny lol wanna nigger plastic make barbie look real
4203,1,1,she ching chong
4204,1,4,don you fucking made cry twat
4205,1,3,r word you mean retard
4206,1,1,logic actually got wutang song entitled wutang forever dont know vanilla wafer colored negro managed that
4207,1,3,fucking fat anorexic gay homophobic mexican nigger retard pig
4208,1,0,itu2019s saturday everyone remember beer liquor youu2019ve never sicker liquor beer fucking twat man fuck
4209,1,0,only push back leftist professors like billayers writingu2026
4210,1,5,shorty called faggot cause i wouldnu2019t respond lmfaoooo
4211,1,1,sigh and said spic
4212,1,0,wow watching documentary i am evidence sexual assault cases no wonder rapists believe whatev…
4213,1,1,he also believes slaves immigrants hes fool disgrace injustices done his gop white peop…
4214,1,1,when meanies call mongol sayni child genghis khan child orangutan
4215,1,5,dont sensitive god faggot
4216,1,1,in trump voicenmy friend chinaman longer us chanded
4217,1,5,hetero guy faggot bet wanna suck dick nnme
4218,1,1,shet kilig hahaha thank u forever jowa spic girl ily much jholiyah u2764ufe0fu2764ufe0fu2764ufe0f
4219,1,4,itu2019s clear day dads stupid cunt girlfriend donu2019t like whoops oh well betch ud83eudd37ud83cudffbu200du2640ufe0f
4220,1,1,whats spicu2014
4221,1,0,finished makingamurderer 2 bobby dassey guilty ken kratz cunt kathleen zellner legend i u2665ufe0f delores allen avery
4222,1,1,wtf gym king phone little twat
4223,1,1,coincidentally timed caravan love coming shithole countries pretty sure itu2019s unrelated ud83dude09
4224,1,1,maybe rebuild shithole countries marcus garvey told tonnrepatriate
4225,1,1,the chinaman issue dude im talking drawing line sand dude across line you2026
4226,1,1,i cant understamd shit ching chong
4227,1,3,i blocked retard reported account hatefulu2026
4228,1,3,heu2019s accidentally losing series cuz heu2019s retarded
4229,1,0,face tattooed bold move alpha cunt bold move ud83dude0fud83cudf39n findomme femdomme tattoofetish n
4230,1,0,thanks cunt ud83dudc4d
4231,1,3,fuck mongy bin dipper
4232,1,4,some cunt wants grab generation scruff neck getting fucking stupid
4233,1,3,so youu2019re opposed using word retard retarded would think itu2019s ok use word libtard
4234,1,1,living real white got soul still spic
4235,1,1,matty weir says lil wayne garbage youu2019re mongoloid listen
4236,1,1,hey hey hey watch it you got spic kids ud83dude02 nnno offense dads racist bastard
4237,1,1,ud83dudc4dthey come shithole country brought slums work nothing those deportedu2026
4238,1,3,think youu2019re retard tbh success twitters made automatically post discord many useu2026
4239,1,0,nah it clearly joke i know single thing person already seems like twat
4240,1,3,early gab awesome maga sad see whole thing wither die one giant retard moshpit cringe
4241,1,1,yeah i speak bit japanese ching chong bing bong egg rice hes fucking gone search
4242,1,4,hmm okay case take care twat
4243,1,1,thanks win fucking mongoloid learn actually read understand rules stupid fucking scumbag
4244,1,1,ching chong music owo
4245,1,1,nigger
4246,1,1,twelve hours marathon cleaninga spic n span home finally feet glasses ud83dude05ud83eudd42
4247,1,1,itu2019s 2018 i know people sitting jail right weed shit breaks heart shithole country
4248,1,1,uavaihvdisnbsjshsksusbs latino gang gang the spic i like like
4249,1,1,i believe obligation stand immigrants state this ilgovforum
4250,1,0,what proper cunt blokes likely lost friend colleague fuckers already diving absoluteu2026
4251,1,4,this faggot looks like walking hiv
4252,1,1,getting illegal aliens stay home fear good first step next hope move onto selfdeporting in…
4253,1,1,stop attacking journalists science shithole countries political enemies you 2016 201u2026
4254,1,3,ima realyou try talk 20000 screaming mentally retarded adults cant even formu2026
4255,1,0,as retard tranny spic show good
4256,1,1,the whole “it’s okay white” thing created expose hate white people inclu…
4257,1,5,i lagged yo chill faggot fucking hell lol we killing ud83dude2d
4258,1,5,got head like dyke got head i likeud83eudd2a
4259,1,3,certainty prognosis horrid mongoloid
4260,1,0,lmaooo cunt
4261,1,1,eu ching chongs arent real ching chong
4262,1,4,oooft ya cunt ud83dude02ud83dude02 cant belive still photo haha x
4263,1,1,but watch fall happy daddy claptrap forgetting vile vicious cruelty refugees…
4264,1,0,raise hand think puig twatwaffle u270b
4265,1,2,christians retarded
4266,1,1,flacco sounds like fucking mongoloid going snap count
4267,1,4,i fucking hate lanky ginger cunt joseph brady
4268,1,5,im gay im faggot shut fuck up
4269,1,3,i woman you tool or i make feel unsafe howu2019s retard
4270,1,1,dirtiest chinaman criminal lee hsien loong inciting racial hatred malaysian chinamen crimiu2026
4271,1,4,barns heard discussing lecherous twat mistook leftist plotnneasily done
4272,1,1,does u201cshithole countriesu201d ring bell u201cgood genesu201d u201cbirtherismu201d u201cfine people sidesu201d
4273,1,4,come close shameless twat
4274,1,1,shut nigger
4275,1,3,volkan looking like retarded cousin brian ortega ufcmoncton
4276,1,3,i retard nearby
4277,1,1,if truly coming america seek asylum proudly waving flags shitholeu2026
4278,1,3,we anonymous started emerging activism retard masksn parts 4chan supported ideologies followiu2026
4279,1,1,dyke offensive gay community themoreyouknow
4280,1,4,aw nut cunt fkn gee lift home
4281,1,1,these specific socks sandals probably worth whole wardrobe mongol
4282,1,0,u2800u2800u2800u2800u2800u275bspic eeu275c
4283,1,5,wyd afghan faggot im bored u2014 looool iu2019m watching netflix
4284,1,0,pspic
4285,1,5,still faggot
4286,1,4,if trans male mongoloid womans event same goes tu2026
4287,1,1,tbh wouldn’t hard drain refugees europe they aren’t smart they make lot noise draw the…
4288,1,4,who twat gary twat ud83dude48
4289,1,3,olivia fucking retard everybody saw video already we
4290,1,3,no retard explained isnt drama
4291,1,2,going fasting tomorrow next day im fat cunt
4292,1,4,i try hardest tweet trump lol cunt
4293,1,1,omg ching chong found child 0 pedohours
4294,1,5,find faggotnnud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69ud83dudc69nnyou cant thats faggot isu2026
4295,1,1,auto watch subhumanwarabwraghead zoe autopull
4296,1,3,who said anything party he retard entitledstupid figure close gu2026
4297,1,4,boys boysuntil feminazi mother’s beat toxic masculinity them
4298,1,3,shut retard
4299,1,0,xfactor2018 twat panel plastic yank voice ffs itu2019s annoying sound iu2019ve everu2026
4300,1,0,did anyone actually believe him after 24 hours contemplation faggot already changed mind itu2026
4301,1,1,whatu2019s worse u2018orangeu2019 mongy celebration ud83dude02
4302,1,1,todays heated debate biggest twat ashleys appointees run nufc llambias charnley
4303,1,1,drop too hard might next negro spiritual last new years eve
4304,1,1,dont speak ching chong bing bong sorry
4305,1,1,if youu2019re white wanna dress spic halloween go ahead i give two shits real mexicans laugu2026
4306,1,0,may blackboard mongol pencil may padpaper bondpaper ud83dude02ud83dude02u2026
4307,1,4,fun iu2019ve twat think started ignoring
4308,1,1,representative cindy lou man tremendous courage grit may someday recognized shithole countries
4309,1,3,fuck retard
4310,1,3,api bertdey kyle mongoloid enjoy day gbu tcud83dude01ud83cudf89ud83cudf8a
4311,1,1,like remember iconic nigger tweet
4312,1,1,guess obama back home country armed globalwarming rhetoric beat poor country shithole
4313,1,1,officers warrant arrest son get facts straight raghead
4314,1,1,only pwi black guy laugh white friend right calls nigger
4315,1,5,past 10 years homo faggot bitch queer nobodies loser aka everybody usa part haveu2026
4316,1,4,happy birthday cunt x
4317,1,3,nice 17294793399273737373838282018393782 guys iam top notch retard
4318,1,4,u201cbitchu201d u201ccuntu201d i ever date someone talks like that
4319,1,5,me 16 might ggay donu2019t like using labels weu2019re people clothesnme now yeah iu2019m fucking faggot
4320,1,0,eating meat beside pointnthis cunt hunting trophy posu2026
4321,1,3,fuck retard
4322,1,1,lmfao tell cunt look elsewhere
4323,1,0,fukem retard
4324,1,1,illegal immigrants going destroy america saddest thing really
4325,1,3,i hate mongoloid voice
4326,1,0,definately receiving twitter top twat thu2026
4327,1,3,you sound retard democrat literally files moron your paru2026
4328,1,1,why illegal aliens allowed mobile phones
4329,1,3,lmao text like talk textimpedimentman retard
4330,1,1,lmfaooo nigga said nigger
4331,1,3,so unfair i need step retard game
4332,1,5,chin chin im surprised could even get gfnnamanda yeah well fuck u u fucking burnt turd faggot weve almosu2026
4333,1,5,u201cyou need tell youu2019ll eat asshole if likes heu2019s faggotu201d kelsiu2019s advice get man leave alone
4334,1,1,dudes started pulling eyes back started yelling ching chong once outraged
4335,1,1,i’m 3rd floor omg i heard someone calling another person nigger omg everything okay
4336,1,4,canu2019t jam spic music ion want
4337,1,1,my grandma teach children spanish reason immigrants refuse learnspeak english fe…
4338,1,1,there shithole countries iu2019d never visit even i paid millions savage backward inhumane bastardsu2026
4339,1,4,obviously cunt doesnu2019t even know teams history
4340,1,1,thank u spic
4341,1,1,spic
4342,1,0,50s ud83dude2d
4343,1,1,liberalsnu201cletu2019s preserve rain forestu201d ud83cudf33 nu201cletu2019s save whalesu201d ud83dudc0b nu201cdonu2019t disrespect u2018shitholeu2019 countriesu201dnnau2026
4344,1,1,u201cthis good name manchester utdu201d full fume hairy hands mongy burk
4345,1,5,yes bc told im deactivating fucking faggot
4346,1,1,wow middle east africa south asia all shithole countries gathered together walk thouu2026
4347,1,3,such twat
4348,1,3,cant possibly imagine stepping 6 plate bench lmfao retarded chest would explode ud83dude02
4349,1,1,hey twitter nigger shit fuckibg bitch fucking democratic libtard nigger lover
4350,1,3,once get comfortable around gonna think ass retarded
4351,1,3,one chromosome manynmongoloid mongoloidnand determined could seenand woreu2026
4352,1,1,look like mongoloid version young dolph
4353,1,3,if canu2019t say anything doesnu2019t stem u201corange man badu201d mongoloiu2026
4354,1,1,back battle bus nigger
4355,1,3,we fucking retarded fans durrr jg lost game defense stop themdurrrr
4356,1,1,this beautiful life ching chong ling long
4357,1,0,hey man full offense itu2019s fucking shabbat like itu2019s double gun zone fucking twat
4358,1,1,why worry bullshit going godforsaken shithole country leave us alone cau2026
4359,1,5,me hnoomf retweet last tweet faggot
4360,1,1,lol new spic rappers different
4361,1,3,hey retard 4 injured killed
4362,1,3,its weapon war retard i shoot glock fast armalite rifle ar
4363,1,1,it’s never okay white even thinking making poll
4364,1,1,austin bought me chocolates negro ate them where at
4365,1,1,fuck dumb cunt
4366,1,2,but i actually called dirty jew
4367,1,1,“and don’t forget i’m negro
4368,1,3,smiling like retard ud83dude11ud83eudd2a
4369,1,0,is appear mad bomber van cleaned spicandspan got arrested
4370,1,3,rondo retarded ud83dude02ud83dude02ud83dude02ud83dude02ud83dude02
4371,1,1,i canu2019t believe i travel shithole fucking country next week
4372,1,5,well call faggot back
4373,1,0,let record show cunt fell asleep 10pm weekendssmh
4374,1,3,is fucking retarded
4375,1,3,los quise fucking retarded
4376,1,0,fact boyfriend cunt mates allow youu2019re even bigger cunt
4377,1,4,this cunt rude yessi ignore herud83eudd26ud83cudffeu200du2642ufe0fud83dude02
4378,1,1,florida shithole armpit united states if werenu2019t gulfu2026
4379,1,4,feed twat lions
4380,1,1,monster tomate un buen spic
4381,1,5,when u start taking twitter seriously really start becoming faggot tib
4382,1,3,nigga u retarded
4383,1,1,yeah you’re scamming punk ass psych degree nigger woman
4384,1,4,go facebook n see one twat blackface might scream
4385,1,5,cant believe fell love girl calls faggot ud83dude02
4386,1,5,dms faggot
4387,1,3,ud83dude2d trump definitely retarded
4388,1,1,im pussy boynwomen toyyysssnim spasticnits cybertasticnyou suck dicknonly aqw spicniu2026
4389,1,5,bigot old english ampgerman means god by god im bigoti aint afraid filthy faggot queersi love myu2026
4390,1,3,like theyu2019re fuckin retarded like leader
4391,1,5,this talk according cristiano challengenkokeyoure faggotncristianoim billionaire
4392,1,0,hes correct gonna retarded all music could fit guide line this generation rap shit
4393,1,3,whou2019s cleamson retard
4394,1,4,as opposed hillary youu2019re shirt lifting mongoloid
4395,1,4,yeh cunt x
4396,1,1,kys faggot one likes
4397,1,5,fuk u ya fukin pussy ass bitch go home faggot ass bitch yo momma wonu2019t watch ya podcasts fuku
4398,1,0,yeah ok nigger
4399,1,0,ill donate fiver call tory hating cunt standuptocancer
4400,1,1,no we accepting integration illegal aliens communities
4401,1,1,and obama member ching chong club photos blazing ganga
4402,1,1,im middle aged i love white women its okay white
4403,1,1,tyronn lue retard
4404,1,3,tweety bird live nest mongoloid watch show
4405,1,5,there public dinosaurs private dinosaurs and faggot
4406,1,4,you senseless unthoughtful cunt a father husband son may died care aboutu2026
4407,1,1,its okay white celebrate australia day auspol
4408,1,1,he mass murderer cross caravan come u201cshitholeu201d countru2026
4409,1,3,keelah lil drunk ass retarded ud83dude02ud83dude02ud83dude02
4410,1,1,call dirty spic shove nail toenail plz
4411,1,3,iron lung blimp cat soup
4412,1,1,i wonder spic gets it
4413,1,0,yeah leave alone faggotud83dude24
4414,1,1,will accept american refugees yet im afraid safe millions americans stay co…
4415,1,3,niggas mad cause u retarded
4416,1,1,big mongy thinking knows whatu2019s going
4417,1,1,just pinned do like french toast how pumpkin spice lets put pumpkin frech toast togther pumpkinu2026
4418,1,3,prolly thank mentally retarded fnbse like srsly comparing global legend glassy dough poinu2026
4419,1,1,ok ching chong
4420,1,1,not retarded nihilist
4421,1,3,that socalled camo designed either colourblind person utter retard neitheu2026
4422,1,1,called faggot stole wall burger king bathroom
4423,1,3,donu2019t get wrong good music give retard money and
4424,1,1,kavanaugh get rid illegal aliens
4425,1,1,dont compare us mongol nation u compare ur nation kuru2026
4426,1,1,wetback spic come racists you better that these offend offend peopleu2026
4427,1,3,nickiu2019s powerful call crdi tell retarded is u2764ufe0fud83dude48u2728
4428,1,5,theres kib theres aljun theres brandon theres balti theres encho theres dyke goise
4429,1,1,what shame i born shithole country a barrister law studied hard protect ru2026
4430,1,1,which means el salvador cant create wellrun society of course people want leave shithole countrieu2026
4431,1,4,al throw geezer party get cunt dog bone tell two words springburn soundsystem x
4432,1,1,thank senator graham ive critical support illegal aliens defen…
4433,1,0,you looked like twat anyways
4434,1,4,also show boring even s1 riverdale interesting dyke icon cheryl blossom
4435,1,0,yea thats said but apparent social media 5news ran someone retarded close it
4436,1,0,if unironically believe weed cures cancer youu2019re retarded
4437,1,0,ud83dudc40ud83dudc40ud83dudc40ud83dudc40ud83dudc40ud83dudc40looks spic span want goud83dude05
4438,1,1,fucking spic
4439,1,0,until bag shit republican cohort office country remain shithole vote
4440,1,1,defend someone kenya high thats kenya shithole country
4441,1,4,what absolute twat
4442,1,4,you made complete twat today didnu2019t you
4443,1,1,the nigger jumped
4444,1,5,stage one faggot mylesnfaggot found
4445,1,1,i know aint talmbout spic
4446,1,1,i never thought id see america degenerate true shithole country life great work americans
4447,1,1,i feel like one mutual would call spic behind back
4448,1,0,according people leftist persuasion mongol invasion china simply misunderstood reau2026
4449,1,1,said u201cchinamanu201d
4450,1,0,interestingly vanessa beeley mostly retweets vanessa beeley like narcissistic conspiracy theorisu2026
4451,1,5,when rappers say faggotgtgt
4452,1,0,this democrats do its wonder support illegal aliens because th…
4453,1,0,leftists stop sending gifs movie reference dont get twat shrugging shoulders why dontu2026
4454,1,3,had panic attack imagining buying red dead redemption release day soon i retarded tuu2026
4455,1,1,you stupid twat canu2019t see invasion countryu2026
4456,1,0,hate say cochise unfortunately twats like trump left stain credibiu2026
4457,1,1,answer question i home u spic
4458,1,1,read called mongoloid acted onennnow du2026
4459,1,1,would honduras guatemala quality shithole countries
4460,1,0,shooter a nazi leftist terrorist palestinian sympathizer
4461,1,0,you calm doon soup taker could eat apple letter box
4462,1,1,say what not refugee mexican not u201ca shithole countryu201d debatable now ms13
4463,1,3,legit nilas retarded idk
4464,1,0,such brave twat shooting sleeping animal when idiots stop
4465,1,1,woke nigger
4466,1,1,itu2019s one shithole countries right
4467,1,1,similarly white supremacists saying okay white making innocent statement white people…
4468,1,1,ching chong racist im even asian racist also dumb
4469,1,0,should known wouldnu2019t long soft cunt would offended this
4470,1,3,delete feature retarded anyways would someone delete something payed for like yu2026
4471,1,0,i liked video javed akhtar the intellectual terrorism punctured aaj ki taza khabar
4472,1,5,follow faggot something
4473,1,3,oh nvm donu2019t even respond tweet youu2019re obviously half retarded
4474,1,0,msnbc 7 bombs sent democrats conspiracy mongoloid right dirt bags all bombs tack therefore fbu2026
4475,1,3,is guy mentally retardedud83eudd14
4476,1,1,lil xan looks like mongoloid
4477,1,5,hes faggot dude i cant stand people like
4478,1,4,fuck thats one sick cunt
4479,1,1,lool obviously heard australia amp canada firstgeneration immigrants become mps…
4480,1,3,remember always go full retard maybe back
4481,1,1,you called raghead first if youu2026
4482,1,0,nbooksnmanansalanchaucernbracesnsmilenmongoloid hahahahahaniced coffeenatashanalliah friends
4483,1,1,la faute aux migrants
4484,1,5,dis dyke finna get humped
4485,1,4,ooh kicking old school u201ctwatu201d i love
4486,1,5,iu2019m proud member retard gang
4487,1,0,stop eating shit better healthnmongol
4488,1,1,mongol
4489,1,1,absolutely they belong originated raghead arab middle eastern natiou2026
4490,1,4,these real women these feminazi’s they demean men fun ta…
4491,1,0,feminazi sluts prosecuted false accusations publicly defame
4492,1,4,karma absolute shit cunt never forget avfc
4493,1,4,you could care less little feminazi screwed way top long trail discontent y…
4494,1,4,oh fuck silly twat
4495,1,3,imagine going cemetery visit loved one u see retard taking pictures grave
4496,1,5,dont patronised faggot ill smoke u like weed
4497,1,1,so bree i went eat friday white lady behind us yelling spic bree derogatory teu2026
4498,1,4,imagine school gender swap it would fun gay boy it then heu2019d called u201cfaggotu201du2026
4499,1,3,when attempt made bring sort accountability njac mongol like raid across theu2026
4500,1,1,yes shut ching chong chinaman
4501,1,4,hate spoiled twat ugh
4502,1,3,when get facetime favorite actor looking like total retard hahah dexter foevaaaaau2026
4503,1,0,kavanaugh family 247 secret service protection dr ford no security had f…
4504,1,3,u201cgirl go dress like mongol pencil halloween since youu2019re used 2u201d nnlouder for the people at the back
4505,1,4,anyone getting pissed man u fans one tweet need stand down itu2019s one stupid twat looking fame nou2026
4506,1,1,shit country great want wave flag go back shithole leave us alu2026
4507,1,0,icicle twat
4508,1,3,i ainu2019t gone say ainu2019t dumb bitch bitches xtra retarded iu2019m talking bout short bus helmu2026
4509,1,0,pussy soy boys emasculated feminazi mommy
4510,1,3,retarded question whats pokemon avatar
4511,1,1,note i talking refugees
4512,1,1,i didnu2019t give guy enough ketchup packets today work called wetback spic
4513,1,3,but half asib gaga are u retarded did beyonce win golden globe nominated oscar gaga remainsu2026
4514,1,1,calling shithole countries immigrants coming countrieu2026
4515,1,1,shut ching chong go back making cotton gt
4516,1,0,foh mongoloid bitch
4517,1,1,ill dress black face chinaman savage injun whatever want to this america horseface
4518,1,4,stop giving twat attention its obvious clout chasing
4519,1,5,get mentions stinky dyke
4520,1,1,3 the food bank director separated requests 2 stacks locals amp immigrants how church respond ‘the 1…
4521,1,3,open eyes joe buck absolute mongoloid redsox
4522,1,4,yeah cunt going far bites just needed
4523,1,5,racist far left commie sean penns son assaults black photographer calls ngger faggotn
4524,1,1,that mightve real issue shithole countries called shitholes itsu2026
4525,1,3,hot damn i catch retard candle
4526,1,1,german mayor sets example welcome refugees cj
4527,1,1,the u2018all hewitt run aroundu2019 opinion mongy opinion itu2019s unreal
4528,1,3,no is mongol
4529,1,3,i hate retarded asshole you died never aloud walk earth
4530,1,3,retard exposing
4531,1,0,its okay white
4532,1,4,trifling twat waffle honestly best insult
4533,1,1,ching chong right back ya
4534,1,4,hes fucking racist attention seeking cunt
4535,1,0,cars ar retarded
4536,1,4,this cunt wrong society get format fucking disgrace fromu2026
4537,1,0,show leftist terrorist attacks last two years yet weve got moru2026
4538,1,3,laughed retarded man is
4539,1,1,fucking ching chong retards
4540,1,1,you cannot argue retard jerusalemofiron lives beggar state stolen bu2026
4541,1,4,oh fuck pompous cunt neil portilo theu2026
4542,1,1,i suppose since oligarchy already made america shithole thing left contemplate isu2026
4543,1,4,but yet mongy fans busy booing 18 year old booing experienced pros jones millerbenu2026
4544,1,3,u streamong injun vs retard dick measuring contest
4545,1,5,couldnu2019t say thing lil yachty rapper used faggot last couple years
4546,1,1,democrats want give brett kavanaugh due proces rights want give illegal aliens possible due pr…
4547,1,3,nah nah bully retarded ahh fortnite players
4548,1,0,yeah twat tweet everything
4549,1,1,that’s negro right
4550,1,1,crush everyone until say ignorant bs second cute boy goes “ching chong” “trump” or…
4551,1,1,and white nationalist say heritage okay white difference meaning them
4552,1,4,robert bower leftist terrorist
4553,1,3,nightposting using retarded grammar
4554,1,5,started smoking weed like 8 months ago old faggot
4555,1,2,sad std daily raghead news muslims sand people they fight time bible says so my pointud83dude0eud83dude0eud83dude0e
4556,1,3,first learn type fucking mongoloid second u think artisu2026
4557,1,1,and house nigger googoo gaga
4558,1,4,always one cunt fucking hate
